company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_assets,total_assets
69,Mar 2011,100.0,3771.37,1508.55,754.27,6134.19,3067.09,306.71,1226.84,1533.55,6134.19
69,Mar 2012,100.0,4223.93,1689.57,844.79,6858.29,3429.14,342.91,1371.66,1714.58,6858.29
69,Mar 2013,100.0,4730.81,1892.32,946.16,7669.29,3834.64,383.46,1533.86,1917.33,7669.29
69,Mar 2014,100.0,5298.5,2119.4,1059.7,8577.6,4288.8,428.88,1715.52,2144.4,8577.6
69,Mar 2015,100.0,5934.32,2373.73,1186.86,9594.91,4797.45,479.75,1918.98,2398.73,9594.91
69,Mar 2016,100.0,6646.44,2658.58,1329.29,10734.31,5367.15,536.72,2146.86,2683.58,10734.31
69,Mar 2017,100.0,7444.01,2977.6,1488.8,12010.41,6005.2,600.52,2402.08,3002.61,12010.41
69,Mar 2018,100.0,8337.3,3334.92,1667.46,13439.68,6719.84,671.98,2687.94,3359.92,13439.68
69,Mar 2019,100.0,9337.77,3735.11,1867.55,15040.43,7520.22,752.02,3008.09,3760.1,15040.43
69,Mar 2020,100.0,10458.3,4183.32,2091.66,16833.28,8416.64,841.66,3366.66,4208.32,16833.28
69,Mar 2021,100.0,11713.3,4685.32,2342.66,18841.28,9420.64,942.06,3768.26,4710.32,18841.28
69,Mar 2022,100.0,13118.9,5247.56,2623.78,21090.24,10545.12,1054.51,4218.05,5272.56,21090.24
69,Mar 2023,100.0,14693.16,5877.26,2938.63,23609.05,11804.52,1180.45,4721.81,5902.27,23609.05
69,Mar 2024,100.0,16456.34,6582.54,3291.27,26430.15,13215.08,1321.51,5286.03,6607.53,26430.15
70,Mar 2011,100.0,7342.13,2936.85,1468.43,11847.41,5923.7,592.37,2369.48,2961.86,11847.41
70,Mar 2012,100.0,8223.18,3289.27,1644.64,13257.09,6628.55,662.85,2651.42,3314.27,13257.09
70,Mar 2013,100.0,9209.96,3683.98,1841.99,14835.93,7417.97,741.8,2967.19,3708.97,14835.93
70,Mar 2014,100.0,10315.16,4126.06,2063.03,16604.25,8302.12,830.21,3320.85,4151.07,16604.25
70,Mar 2015,100.0,11552.98,4621.19,2310.6,18584.77,9292.39,929.24,3716.95,4646.19,18584.77
70,Mar 2016,100.0,12939.34,5175.74,2587.87,20802.95,10401.48,1040.15,4160.59,5200.73,20802.95
70,Mar 2017,100.0,14492.06,5796.82,2898.41,23287.29,11643.65,1164.36,4657.46,5821.82,23287.29
70,Mar 2018,100.0,16231.1,6492.44,3246.22,26069.76,13034.88,1303.49,5213.95,6517.44,26069.76
70,Mar 2019,100.0,18178.84,7271.54,3635.77,29186.15,14593.08,1459.31,5837.23,7296.53,29186.15
70,Mar 2020,100.0,20360.3,8144.12,4072.06,32676.48,16338.24,1633.82,6535.3,8169.12,32676.48
70,Mar 2021,100.0,22803.53,9121.41,4560.71,36585.65,18292.83,1829.28,7317.13,9146.41,36585.65
70,Mar 2022,100.0,25539.96,10215.98,5107.99,40963.93,20481.97,2048.2,8192.79,10240.97,40963.93
70,Mar 2023,100.0,28604.75,11441.9,5720.95,45867.6,22933.8,2293.38,9173.52,11466.9,45867.6
70,Mar 2024,100.0,32037.32,12814.93,6407.46,51359.71,25679.85,2567.99,10271.94,12839.93,51359.71
71,Mar 2011,100.0,2816.68,1126.67,563.34,4606.69,2303.34,230.33,921.34,1151.68,4606.69
71,Mar 2012,100.0,3154.68,1261.87,630.94,5147.49,2573.74,257.37,1029.5,1286.88,5147.49
71,Mar 2013,100.0,3533.24,1413.3,706.65,5753.19,2876.59,287.66,1150.64,1438.3,5753.19
71,Mar 2014,100.0,3957.23,1582.89,791.45,6431.57,3215.78,321.58,1286.31,1607.9,6431.57
71,Mar 2015,100.0,4432.1,1772.84,886.42,7191.36,3595.68,359.57,1438.27,1797.84,7191.36
71,Mar 2016,100.0,4963.95,1985.58,992.79,8042.32,4021.16,402.12,1608.46,2010.58,8042.32
71,Mar 2017,100.0,5559.63,2223.85,1111.93,8995.41,4497.7,449.77,1799.08,2248.86,8995.41
71,Mar 2018,100.0,6226.78,2490.71,1245.36,10062.85,5031.43,503.14,2012.57,2515.71,10062.85
71,Mar 2019,100.0,6974.0,2789.6,1394.8,11258.4,5629.2,562.92,2251.68,2814.6,11258.4
71,Mar 2020,100.0,7810.88,3124.35,1562.18,12597.41,6298.7,629.87,2519.48,3149.36,12597.41
71,Mar 2021,100.0,8748.18,3499.27,1749.64,14097.09,7048.55,704.85,2819.42,3524.27,14097.09
71,Mar 2022,100.0,9797.97,3919.19,1959.59,15776.75,7888.38,788.84,3155.35,3944.18,15776.75
71,Mar 2023,100.0,10973.72,4389.49,2194.74,17657.95,8828.98,882.9,3531.59,4414.48,17657.95
71,Mar 2024,100.0,12290.57,4916.23,2458.11,19764.91,9882.45,988.25,3952.98,4941.23,19764.91
72,Mar 2011,100.0,7060.89,2824.36,1412.18,11397.43,5698.72,569.87,2279.49,2849.35,11397.43
72,Mar 2012,100.0,7908.2,3163.28,1581.64,12753.12,6376.56,637.66,2550.62,3188.28,12753.12
72,Mar 2013,100.0,8857.18,3542.87,1771.44,14271.49,7135.74,713.57,2854.3,3567.88,14271.49
72,Mar 2014,100.0,9920.04,3968.02,1984.01,15972.07,7986.03,798.6,3194.41,3993.03,15972.07
72,Mar 2015,100.0,11110.45,4444.18,2222.09,17876.72,8938.36,893.84,3575.34,4469.18,17876.72
72,Mar 2016,100.0,12443.7,4977.48,2488.74,20009.92,10004.96,1000.5,4001.98,5002.48,20009.92
72,Mar 2017,100.0,13936.95,5574.78,2787.39,22399.12,11199.56,1119.96,4479.82,5599.78,22399.12
72,Mar 2018,100.0,15609.38,6243.75,3121.88,25075.01,12537.5,1253.75,5015.0,6268.76,25075.01
72,Mar 2019,100.0,17482.51,6993.0,3496.5,28072.01,14036.0,1403.6,5614.4,7018.01,28072.01
72,Mar 2020,100.0,19580.41,7832.16,3916.08,31428.65,15714.33,1571.43,6285.73,7857.16,31428.65
72,Mar 2021,100.0,21930.06,8772.02,4386.01,35188.09,17594.04,1759.4,7037.62,8797.03,35188.09
72,Mar 2022,100.0,24561.67,9824.67,4912.33,39398.67,19699.33,1969.93,7879.73,9849.68,39398.67
72,Mar 2023,100.0,27509.07,11003.63,5501.81,44114.51,22057.26,2205.73,8822.9,11028.62,44114.51
72,Mar 2024,100.0,30810.15,12324.06,6162.03,49396.24,24698.12,2469.81,9879.25,12349.06,49396.24
73,Mar 2011,100.0,9729.21,3891.68,1945.84,15666.73,7833.36,783.34,3133.35,3916.68,15666.73
73,Mar 2012,100.0,10896.71,4358.68,2179.34,17534.73,8767.36,876.74,3506.95,4383.68,17534.73
73,Mar 2013,100.0,12204.32,4881.73,2440.86,19626.91,9813.45,981.35,3925.38,4906.73,19626.91
73,Mar 2014,100.0,13668.84,5467.54,2733.77,21970.15,10985.08,1098.51,4394.03,5492.53,21970.15
73,Mar 2015,100.0,15309.1,6123.64,3061.82,24594.56,12297.28,1229.73,4918.91,6148.64,24594.56
73,Mar 2016,100.0,17146.19,6858.48,3429.24,27533.91,13766.95,1376.7,5506.78,6883.48,27533.91
73,Mar 2017,100.0,19203.73,7681.49,3840.75,30825.97,15412.99,1541.3,6165.19,7706.49,30825.97
73,Mar 2018,100.0,21508.18,8603.27,4301.64,34513.09,17256.54,1725.65,6902.62,8628.28,34513.09
73,Mar 2019,100.0,24089.16,9635.66,4817.83,38642.65,19321.33,1932.13,7728.53,9660.66,38642.65
73,Mar 2020,100.0,26979.86,10791.94,5395.97,43267.77,21633.88,2163.39,8653.55,10816.95,43267.77
73,Mar 2021,100.0,30217.44,12086.98,6043.49,48447.91,24223.96,2422.4,9689.58,12111.97,48447.91
73,Mar 2022,100.0,33843.54,13537.42,6768.71,54249.67,27124.83,2712.48,10849.93,13562.43,54249.67
73,Mar 2023,100.0,37904.76,15161.9,7580.95,60747.61,30373.81,3037.38,12149.52,15186.9,60747.61
73,Mar 2024,100.0,42453.33,16981.33,8490.67,68025.33,34012.67,3401.27,13605.07,17006.32,68025.33
74,Mar 2011,100.0,1845.11,738.04,369.02,3052.17,1526.09,152.61,610.43,763.04,3052.17
74,Mar 2012,100.0,2066.52,826.61,413.3,3406.43,1703.21,170.32,681.29,851.61,3406.43
74,Mar 2013,100.0,2314.5,925.8,462.9,3803.2,1901.6,190.16,760.64,950.8,3803.2
74,Mar 2014,100.0,2592.24,1036.9,518.45,4247.59,2123.8,212.38,849.52,1061.89,4247.59
74,Mar 2015,100.0,2903.31,1161.32,580.66,4745.29,2372.64,237.26,949.06,1186.33,4745.29
74,Mar 2016,100.0,3251.71,1300.68,650.34,5302.73,2651.36,265.14,1060.55,1325.68,5302.73
74,Mar 2017,100.0,3641.91,1456.76,728.38,5927.05,2963.53,296.35,1185.41,1481.76,5927.05
74,Mar 2018,100.0,4078.94,1631.58,815.79,6626.31,3313.16,331.32,1325.26,1656.57,6626.31
74,Mar 2019,100.0,4568.42,1827.37,913.68,7409.47,3704.74,370.47,1481.89,1852.37,7409.47
74,Mar 2020,100.0,5116.63,2046.65,1023.33,8286.61,4143.31,414.33,1657.32,2071.65,8286.61
74,Mar 2021,100.0,5730.62,2292.25,1146.12,9268.99,4634.49,463.45,1853.8,2317.25,9268.99
74,Mar 2022,100.0,6418.3,2567.32,1283.66,10369.28,5184.64,518.46,2073.86,2592.32,10369.28
74,Mar 2023,100.0,7188.49,2875.4,1437.7,11601.59,5800.8,580.08,2320.32,2900.39,11601.59
74,Mar 2024,100.0,8051.11,3220.44,1610.22,12981.77,6490.89,649.09,2596.35,3245.44,12981.77
75,Mar 2011,100.0,7053.42,2821.37,1410.68,11385.47,5692.73,569.27,2277.09,2846.38,11385.47
75,Mar 2012,100.0,7899.83,3159.93,1579.97,12739.73,6369.86,636.99,2547.95,3184.93,12739.73
75,Mar 2013,100.0,8847.81,3539.12,1769.56,14256.49,7128.24,712.82,2851.3,3564.13,14256.49
75,Mar 2014,100.0,9909.55,3963.82,1981.91,15955.28,7977.64,797.76,3191.06,3988.82,15955.28
75,Mar 2015,100.0,11098.69,4439.48,2219.74,17857.91,8928.95,892.9,3571.58,4464.48,17857.91
75,Mar 2016,100.0,12430.53,4972.21,2486.11,19988.85,9994.42,999.44,3997.77,4997.22,19988.85
75,Mar 2017,100.0,13922.2,5568.88,2784.44,22375.52,11187.76,1118.78,4475.1,5593.88,22375.52
75,Mar 2018,100.0,15592.86,6237.14,3118.57,25048.57,12524.28,1252.43,5009.71,6262.15,25048.57
75,Mar 2019,100.0,17464.01,6985.6,3492.8,28042.41,14021.2,1402.12,5608.48,7010.61,28042.41
75,Mar 2020,100.0,19559.69,7823.88,3911.94,31395.51,15697.75,1569.78,6279.1,7848.88,31395.51
75,Mar 2021,100.0,21906.85,8762.74,4381.37,35150.96,17575.48,1757.55,7030.19,8787.74,35150.96
75,Mar 2022,100.0,24535.67,9814.27,4907.13,39357.07,19678.53,1967.85,7871.41,9839.28,39357.07
75,Mar 2023,100.0,27479.95,10991.98,5495.99,44067.92,22033.96,2203.4,8813.58,11016.98,44067.92
75,Mar 2024,100.0,30777.55,12311.02,6155.51,49344.08,24672.04,2467.2,9868.82,12336.02,49344.08
76,Mar 2011,100.0,4993.75,1997.5,998.75,8090.0,4045.0,404.5,1618.0,2022.5,8090.0
76,Mar 2012,100.0,5593.0,2237.2,1118.6,9048.8,4524.4,452.44,1809.76,2262.2,9048.8
76,Mar 2013,100.0,6264.16,2505.66,1252.83,10122.65,5061.32,506.13,2024.53,2530.67,10122.65
76,Mar 2014,100.0,7015.86,2806.34,1403.17,11325.37,5662.69,566.27,2265.07,2831.34,11325.37
76,Mar 2015,100.0,7857.77,3143.11,1571.55,12672.43,6336.22,633.62,2534.49,3168.1,12672.43
76,Mar 2016,100.0,8800.7,3520.28,1760.14,14181.12,7090.56,709.06,2836.22,3545.28,14181.12
76,Mar 2017,100.0,9856.78,3942.71,1971.36,15870.85,7935.43,793.54,3174.17,3967.71,15870.85
76,Mar 2018,100.0,11039.59,4415.84,2207.92,17763.35,8881.67,888.17,3552.67,4440.84,17763.35
76,Mar 2019,100.0,12364.35,4945.74,2472.87,19882.96,9941.48,994.15,3976.59,4970.74,19882.96
76,Mar 2020,100.0,13848.07,5539.23,2769.61,22256.91,11128.45,1112.85,4451.38,5564.23,22256.91
76,Mar 2021,100.0,15509.84,6203.94,3101.97,24915.75,12457.88,1245.79,4983.15,6228.93,24915.75
76,Mar 2022,100.0,17371.02,6948.41,3474.2,27893.63,13946.82,1394.68,5578.73,6973.4,27893.63
76,Mar 2023,100.0,19455.54,7782.22,3891.11,31228.87,15614.43,1561.44,6245.77,7807.23,31228.87
76,Mar 2024,100.0,21790.2,8716.08,4358.04,34964.32,17482.16,1748.22,6992.86,8741.08,34964.32
77,Mar 2011,100.0,8813.28,3525.31,1762.66,14201.25,7100.62,710.06,2840.25,3550.32,14201.25
77,Mar 2012,100.0,9870.87,3948.35,1974.17,15893.39,7946.69,794.67,3178.68,3973.35,15893.39
77,Mar 2013,100.0,11055.38,4422.15,2211.08,17788.61,8894.31,889.43,3557.72,4447.15,17788.61
77,Mar 2014,100.0,12382.02,4952.81,2476.4,19911.23,9955.61,995.56,3982.25,4977.81,19911.23
77,Mar 2015,100.0,13867.87,5547.15,2773.57,22288.59,11144.3,1114.43,4457.72,5572.14,22288.59
77,Mar 2016,100.0,15532.01,6212.8,3106.4,24951.21,12475.6,1247.56,4990.24,6237.81,24951.21
77,Mar 2017,100.0,17395.85,6958.34,3479.17,27933.36,13966.68,1396.67,5586.67,6983.34,27933.36
77,Mar 2018,100.0,19483.35,7793.34,3896.67,31273.36,15636.68,1563.67,6254.67,7818.34,31273.36
77,Mar 2019,100.0,21821.36,8728.54,4364.27,35014.17,17507.08,1750.71,7002.83,8753.55,35014.17
77,Mar 2020,100.0,24439.92,9775.97,4887.98,39203.87,19601.94,1960.19,7840.77,9800.97,39203.87
77,Mar 2021,100.0,27372.71,10949.08,5474.54,43896.33,21948.17,2194.82,8779.27,10974.07,43896.33
77,Mar 2022,100.0,30657.44,12262.98,6131.49,49151.91,24575.96,2457.6,9830.38,12287.97,49151.91
77,Mar 2023,100.0,34336.33,13734.53,6867.27,55038.13,27519.06,2751.91,11007.63,13759.53,55038.13
77,Mar 2024,100.0,38456.69,15382.68,7691.34,61630.71,30815.35,3081.54,12326.14,15407.68,61630.71
78,Mar 2011,100.0,2594.35,1037.74,518.87,4250.96,2125.48,212.55,850.19,1062.74,4250.96
78,Mar 2012,100.0,2905.67,1162.27,581.13,4749.07,2374.53,237.45,949.81,1187.28,4749.07
78,Mar 2013,100.0,3254.35,1301.74,650.87,5306.96,2653.48,265.35,1061.39,1326.74,5306.96
78,Mar 2014,100.0,3644.87,1457.95,728.97,5931.79,2965.89,296.59,1186.36,1482.95,5931.79
78,Mar 2015,100.0,4082.26,1632.9,816.45,6631.61,3315.8,331.58,1326.32,1657.91,6631.61
78,Mar 2016,100.0,4572.13,1828.85,914.43,7415.41,3707.7,370.77,1483.08,1853.86,7415.41
78,Mar 2017,100.0,5120.78,2048.31,1024.16,8293.25,4146.62,414.66,1658.65,2073.32,8293.25
78,Mar 2018,100.0,5735.28,2294.11,1147.06,9276.45,4638.23,463.82,1855.29,2319.11,9276.45
78,Mar 2019,100.0,6423.51,2569.4,1284.7,10377.61,5188.81,518.88,2075.52,2594.4,10377.61
78,Mar 2020,100.0,7194.33,2877.73,1438.87,11610.93,5805.47,580.55,2322.19,2902.72,11610.93
78,Mar 2021,100.0,8057.65,3223.06,1611.53,12992.24,6496.12,649.61,2598.45,3248.06,12992.24
78,Mar 2022,100.0,9024.57,3609.83,1804.91,14539.31,7269.65,726.97,2907.86,3634.83,14539.31
78,Mar 2023,100.0,10107.52,4043.01,2021.5,16272.03,8136.02,813.6,3254.41,4068.0,16272.03
78,Mar 2024,100.0,11320.42,4528.17,2264.08,18212.67,9106.33,910.63,3642.53,4553.18,18212.67
79,Mar 2011,100.0,7233.63,2893.45,1446.73,11673.81,5836.9,583.69,2334.76,2918.46,11673.81
79,Mar 2012,100.0,8101.67,3240.67,1620.33,13062.67,6531.34,653.13,2612.53,3265.67,13062.67
79,Mar 2013,100.0,9073.87,3629.55,1814.77,14618.19,7309.1,730.91,2923.64,3654.54,14618.19
79,Mar 2014,100.0,10162.73,4065.09,2032.55,16360.37,8180.19,818.02,3272.07,4090.09,16360.37
79,Mar 2015,100.0,11382.26,4552.9,2276.45,18311.61,9155.81,915.58,3662.32,4577.9,18311.61
79,Mar 2016,100.0,12748.13,5099.25,2549.63,20497.01,10248.5,1024.85,4099.4,5124.26,20497.01
79,Mar 2017,100.0,14277.91,5711.16,2855.58,22944.65,11472.33,1147.23,4588.93,5736.16,22944.65
79,Mar 2018,100.0,15991.26,6396.5,3198.25,25686.01,12843.0,1284.3,5137.2,6421.51,25686.01
79,Mar 2019,100.0,17910.21,7164.08,3582.04,28756.33,14378.17,1437.82,5751.27,7189.07,28756.33
79,Mar 2020,100.0,20059.44,8023.78,4011.89,32195.11,16097.56,1609.76,6439.02,8048.77,32195.11
79,Mar 2021,100.0,22466.57,8986.63,4493.31,36046.51,18023.26,1802.33,7209.3,9011.62,36046.51
79,Mar 2022,100.0,25162.56,10065.02,5032.51,40360.09,20180.04,2018.0,8072.02,10090.03,40360.09
79,Mar 2023,100.0,28182.06,11272.82,5636.41,45191.29,22595.65,2259.56,9038.26,11297.82,45191.29
79,Mar 2024,100.0,31563.91,12625.56,6312.78,50602.25,25301.12,2530.11,10120.45,12650.57,50602.25
80,Mar 2011,100.0,8543.04,3417.22,1708.61,13768.87,6884.44,688.44,2753.77,3442.22,13768.87
80,Mar 2012,100.0,9568.2,3827.28,1913.64,15409.12,7704.56,770.46,3081.82,3852.28,15409.12
80,Mar 2013,100.0,10716.39,4286.56,2143.28,17246.23,8623.11,862.31,3449.25,4311.56,17246.23
80,Mar 2014,100.0,12002.35,4800.94,2400.47,19303.76,9651.88,965.19,3860.75,4825.94,19303.76
80,Mar 2015,100.0,13442.64,5377.06,2688.53,21608.23,10804.11,1080.41,4321.65,5402.06,21608.23
80,Mar 2016,100.0,15055.75,6022.3,3011.15,24189.2,12094.6,1209.46,4837.84,6047.3,24189.2
80,Mar 2017,100.0,16862.44,6744.98,3372.49,27079.91,13539.95,1354.0,5415.98,6769.98,27079.91
80,Mar 2018,100.0,18885.93,7554.37,3777.19,30317.49,15158.75,1515.87,6063.5,7579.37,30317.49
80,Mar 2019,100.0,21152.25,8460.9,4230.45,33943.6,16971.8,1697.18,6788.72,8485.9,33943.6
80,Mar 2020,100.0,23690.52,9476.21,4738.1,38004.83,19002.42,1900.24,7600.97,9501.2,38004.83
80,Mar 2021,100.0,26533.38,10613.35,5306.68,42553.41,21276.71,2127.67,8510.68,10638.35,42553.41
80,Mar 2022,100.0,29717.38,11886.95,5943.48,47647.81,23823.9,2382.39,9529.56,11911.96,47647.81
80,Mar 2023,100.0,33283.47,13313.39,6656.69,53353.55,26676.78,2667.68,10670.71,13338.38,53353.55
80,Mar 2024,100.0,37277.49,14911.0,7455.5,59743.99,29871.99,2987.2,11948.8,14936.0,59743.99
81,Mar 2011,100.0,9501.53,3800.61,1900.31,15302.45,7651.23,765.12,3060.49,3825.61,15302.45
81,Mar 2012,100.0,10641.71,4256.68,2128.34,17126.73,8563.36,856.34,3425.35,4281.68,17126.73
81,Mar 2013,100.0,11918.72,4767.49,2383.74,19169.95,9584.98,958.5,3833.99,4792.48,19169.95
81,Mar 2014,100.0,13348.96,5339.58,2669.79,21458.33,10729.17,1072.92,4291.67,5364.57,21458.33
81,Mar 2015,100.0,14950.84,5980.34,2990.17,24021.35,12010.67,1201.07,4804.27,6005.34,24021.35
81,Mar 2016,100.0,16744.94,6697.98,3348.99,26891.91,13445.95,1344.6,5378.38,6722.98,26891.91
81,Mar 2017,100.0,18754.33,7501.73,3750.87,30106.93,15053.47,1505.35,6021.39,7526.72,30106.93
81,Mar 2018,100.0,21004.85,8401.94,4200.97,33707.76,16853.88,1685.39,6741.55,8426.94,33707.76
81,Mar 2019,100.0,23525.43,9410.17,4705.09,37740.69,18870.35,1887.03,7548.14,9435.17,37740.69
81,Mar 2020,100.0,26348.49,10539.4,5269.7,42257.59,21128.79,2112.88,8451.52,10564.4,42257.59
81,Mar 2021,100.0,29510.3,11804.12,5902.06,47316.48,23658.24,2365.82,9463.3,11829.12,47316.48
81,Mar 2022,100.0,33051.54,13220.62,6610.31,52982.47,26491.24,2649.12,10596.49,13245.62,52982.47
81,Mar 2023,100.0,37017.72,14807.09,7403.54,59328.35,29664.17,2966.42,11865.67,14832.09,59328.35
81,Mar 2024,100.0,41459.85,16583.94,8291.97,66435.76,33217.88,3321.79,13287.15,16608.94,66435.76
82,Mar 2011,100.0,7149.23,2859.69,1429.85,11538.77,5769.39,576.94,2307.75,2884.69,11538.77
82,Mar 2012,100.0,8007.14,3202.86,1601.43,12911.43,6455.72,645.57,2582.29,3227.85,12911.43
82,Mar 2013,100.0,8968.0,3587.2,1793.6,14448.8,7224.4,722.44,2889.76,3612.2,14448.8
82,Mar 2014,100.0,10044.16,4017.66,2008.83,16170.65,8085.32,808.53,3234.13,4042.67,16170.65
82,Mar 2015,100.0,11249.46,4499.78,2249.89,18099.13,9049.57,904.96,3619.83,4524.77,18099.13
82,Mar 2016,100.0,12599.39,5039.76,2519.88,20259.03,10129.51,1012.95,4051.81,5064.76,20259.03
82,Mar 2017,100.0,14111.32,5644.53,2822.26,22678.11,11339.06,1133.91,4535.62,5669.52,22678.11
82,Mar 2018,100.0,15804.67,6321.87,3160.93,25387.47,12693.74,1269.37,5077.49,6346.87,25387.47
82,Mar 2019,100.0,17701.24,7080.5,3540.25,28421.99,14211.0,1421.1,5684.4,7105.49,28421.99
82,Mar 2020,100.0,19825.38,7930.15,3965.08,31820.61,15910.31,1591.03,6364.12,7955.15,31820.61
82,Mar 2021,100.0,22204.43,8881.77,4440.89,35627.09,17813.54,1781.35,7125.42,8906.78,35627.09
82,Mar 2022,100.0,24868.96,9947.58,4973.79,39890.33,19945.17,1994.52,7978.07,9972.57,39890.33
82,Mar 2023,100.0,27853.24,11141.3,5570.65,44665.19,22332.6,2233.26,8933.04,11166.29,44665.19
82,Mar 2024,100.0,31195.63,12478.25,6239.13,50013.01,25006.51,2500.65,10002.6,12503.25,50013.01
83,Mar 2011,100.0,5474.57,2189.83,1094.91,8859.31,4429.65,442.97,1771.86,2214.83,8859.31
83,Mar 2012,100.0,6131.52,2452.61,1226.3,9910.43,4955.22,495.52,1982.09,2477.6,9910.43
83,Mar 2013,100.0,6867.3,2746.92,1373.46,11087.68,5543.84,554.38,2217.54,2771.92,11087.68
83,Mar 2014,100.0,7691.38,3076.55,1538.28,12406.21,6203.1,620.31,2481.24,3101.56,12406.21
83,Mar 2015,100.0,8614.35,3445.74,1722.87,13882.96,6941.48,694.15,2776.59,3470.74,13882.96
83,Mar 2016,100.0,9648.07,3859.23,1929.61,15536.91,7768.45,776.85,3107.38,3884.23,15536.91
83,Mar 2017,100.0,10805.84,4322.34,2161.17,17389.35,8694.67,869.47,3477.87,4347.34,17389.35
83,Mar 2018,100.0,12102.54,4841.02,2420.51,19464.07,9732.03,973.2,3892.81,4866.03,19464.07
83,Mar 2019,100.0,13554.84,5421.94,2710.97,21787.75,10893.88,1089.39,4357.55,5446.93,21787.75
83,Mar 2020,100.0,15181.42,6072.57,3036.28,24390.27,12195.14,1219.51,4878.05,6097.57,24390.27
83,Mar 2021,100.0,17003.19,6801.28,3400.64,27305.11,13652.56,1365.26,5461.02,6826.27,27305.11
83,Mar 2022,100.0,19043.58,7617.43,3808.72,30569.73,15284.86,1528.49,6113.95,7642.43,30569.73
83,Mar 2023,100.0,21328.8,8531.52,4265.76,34226.08,17113.04,1711.3,6845.22,8556.52,34226.08
83,Mar 2024,100.0,23888.26,9555.3,4777.65,38321.21,19160.6,1916.06,7664.24,9580.31,38321.21
84,Mar 2011,100.0,6560.63,2624.25,1312.13,10597.01,5298.51,529.85,2119.4,2649.25,10597.01
84,Mar 2012,100.0,7347.9,2939.16,1469.58,11856.64,5928.32,592.83,2371.33,2964.16,11856.64
84,Mar 2013,100.0,8229.65,3291.86,1645.93,13267.44,6633.72,663.37,2653.49,3316.86,13267.44
84,Mar 2014,100.0,9217.21,3686.88,1843.44,14847.53,7423.77,742.38,2969.51,3711.87,14847.53
84,Mar 2015,100.0,10323.27,4129.31,2064.65,16617.23,8308.61,830.86,3323.45,4154.31,16617.23
84,Mar 2016,100.0,11562.06,4624.82,2312.41,18599.29,9299.65,929.96,3719.86,4649.82,18599.29
84,Mar 2017,100.0,12949.51,5179.8,2589.9,20819.21,10409.6,1040.96,4163.84,5204.81,20819.21
84,Mar 2018,100.0,14503.45,5801.38,2900.69,23305.52,11652.76,1165.28,4661.1,5826.38,23305.52
84,Mar 2019,100.0,16243.87,6497.55,3248.77,26090.19,13045.09,1304.51,5218.04,6522.55,26090.19
84,Mar 2020,100.0,18193.13,7277.25,3638.63,29209.01,14604.5,1460.45,5841.8,7302.26,29209.01
84,Mar 2021,100.0,20376.31,8150.52,4075.26,32702.09,16351.05,1635.1,6540.42,8175.52,32702.09
84,Mar 2022,100.0,22821.46,9128.58,4564.29,36614.33,18307.17,1830.72,7322.87,9153.57,36614.33
84,Mar 2023,100.0,25560.04,10224.02,5112.01,40996.07,20498.03,2049.8,8199.21,10249.03,40996.07
84,Mar 2024,100.0,28627.24,11450.9,5725.45,45903.59,22951.79,2295.18,9180.72,11475.9,45903.59
85,Mar 2011,100.0,8820.14,3528.06,1764.03,14212.23,7106.11,710.61,2842.45,3553.06,14212.23
85,Mar 2012,100.0,9878.56,3951.42,1975.71,15905.69,7952.85,795.28,3181.14,3976.42,15905.69
85,Mar 2013,100.0,11063.99,4425.6,2212.8,17802.39,8901.19,890.12,3560.48,4450.6,17802.39
85,Mar 2014,100.0,12391.67,4956.67,2478.33,19926.67,9963.33,996.33,3985.33,4981.68,19926.67
85,Mar 2015,100.0,13878.67,5551.47,2775.73,22305.87,11152.93,1115.29,4461.17,5576.48,22305.87
85,Mar 2016,100.0,15544.11,6217.64,3108.82,24970.57,12485.28,1248.53,4994.11,6242.65,24970.57
85,Mar 2017,100.0,17409.4,6963.76,3481.88,27955.04,13977.52,1397.75,5591.01,6988.76,27955.04
85,Mar 2018,100.0,19498.53,7799.41,3899.71,31297.65,15648.83,1564.88,6259.53,7824.41,31297.65
85,Mar 2019,100.0,21838.35,8735.34,4367.67,35041.36,17520.68,1752.07,7008.27,8760.34,35041.36
85,Mar 2020,100.0,24458.96,9783.58,4891.79,39234.33,19617.17,1961.72,7846.87,9808.57,39234.33
85,Mar 2021,100.0,27394.03,10957.61,5478.81,43930.45,21965.22,2196.52,8786.09,10982.62,43930.45
85,Mar 2022,100.0,30681.31,12272.52,6136.26,49190.09,24595.04,2459.5,9838.02,12297.53,49190.09
85,Mar 2023,100.0,34363.07,13745.23,6872.61,55080.91,27540.46,2754.05,11016.18,13770.22,55080.91
85,Mar 2024,100.0,38486.64,15394.66,7697.33,61678.63,30839.31,3083.93,12335.73,15419.66,61678.63
86,Mar 2011,100.0,6135.49,2454.2,1227.1,9916.79,4958.4,495.84,1983.36,2479.19,9916.79
86,Mar 2012,100.0,6871.75,2748.7,1374.35,11094.8,5547.4,554.74,2218.96,2773.7,11094.8
86,Mar 2013,100.0,7696.36,3078.54,1539.27,12414.17,6207.09,620.71,2482.83,3103.54,12414.17
86,Mar 2014,100.0,8619.92,3447.97,1723.98,13891.87,6945.94,694.59,2778.37,3472.97,13891.87
86,Mar 2015,100.0,9654.31,3861.72,1930.86,15546.89,7773.44,777.34,3109.38,3886.73,15546.89
