date,nav,amfi_code,scheme_name,scheme_category,scheme_type,fund_house,daily_return_pct
2013-07-10,103.3886,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0199287980806373
2013-07-11,103.4083,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.01905432513835681
2013-07-12,103.4314,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.02233863239218259
2013-07-15,103.4995,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.06584074081952274
2013-07-16,102.6046,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.8646418581732207
2013-07-17,102.7023,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.09521990242151723
2013-07-18,102.8496,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.14342424658455588
2013-07-19,102.8672,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.017112366017957292
2013-07-22,102.9274,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05852205562124624
2013-07-23,102.8344,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.09035494921663112
2013-07-24,102.6244,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.2042118201691312
2013-07-25,102.6991,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.07278970693129772
2013-07-26,102.7573,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05667040899093312
2013-07-29,102.8554,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.09546766993684397
2013-07-30,102.8875,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.031208862150156058
2013-07-31,102.9055,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.017494836593368035
2013-08-01,102.9596,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05257250584274065
2013-08-02,103.0101,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.04904836460126738
2013-08-05,103.1389,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.12503628284994406
2013-08-06,103.1471,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.00795044352808194
2013-08-07,103.1785,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.030441961043981003
2013-08-08,103.2116,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03208032681227824
2013-08-12,103.2958,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08157997744440149
2013-08-13,103.3152,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.018781015297819614
2013-08-14,103.364,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0472340952734962
2013-08-16,103.1558,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.2014240934948397
2013-08-19,103.207,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.049633660928405376
2013-08-20,103.2086,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.001550282442086548
2013-08-21,103.3135,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.10163881692029086
2013-08-22,103.3345,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.020326482018329095
2013-08-23,103.3768,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.04093502170137153
2013-08-26,103.4776,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.09750737109293084
2013-08-27,103.4881,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.01014712362870096
2013-08-28,103.4713,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.01623375054716769
2013-08-29,103.1588,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.3020161146134237
2013-08-30,103.214,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05350973450641838
2013-09-02,103.3253,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.10783420853759385
2013-09-03,103.3815,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05439132526110502
2013-09-04,103.4408,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.057360359445346454
2013-09-05,103.5445,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.10025057810845173
2013-09-06,103.5778,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.032160085760235546
2013-09-10,103.7133,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.13081953854976458
2013-09-11,103.7462,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.031722064576089615
2013-09-12,103.7831,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0355675677759848
2013-09-13,103.8036,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.019752734308386977
2013-09-16,103.8949,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08795456034280669
2013-09-17,103.2261,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.643727459191934
2013-09-18,103.3108,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08205289166207663
2013-09-19,103.4545,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.13909484777969716
2013-09-20,103.5346,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.07742534157528791
2013-09-23,103.594,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05737212487419985
2013-09-24,103.6,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0057918412263324726
2013-09-25,103.6534,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0515444015444011
2013-09-26,103.6866,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0320298224660176
2013-09-27,103.724,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.036070234726581774
2013-09-30,103.7595,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03422544444873221
2013-10-01,103.2655,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.4761009835243968
2013-10-03,103.3443,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.076308157128957
2013-10-04,103.4092,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0627997867323149
2013-10-07,103.5211,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.10821087485446412
2013-10-08,103.7122,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.1846000477197407
2013-10-09,103.7191,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.006653026355629699
2013-10-10,103.7396,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.019764922757725678
2013-10-11,103.7572,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.016965556065384746
2013-10-14,103.8303,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.07045294206089459
2013-10-15,103.2589,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.5503210527177504
2013-10-17,103.3326,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.07137399294394609
2013-10-18,103.3672,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03348410859689288
2013-10-21,103.4516,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08165065900982427
2013-10-22,103.4859,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03315560126668782
2013-10-23,103.4986,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.012272203266339154
2013-10-24,103.5248,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.025314352078198432
2013-10-25,103.5569,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03100706304188794
2013-10-28,103.6375,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.07783160755101548
2013-10-29,103.332,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.29477746954530426
2013-10-30,103.3571,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.024290636008217348
2013-10-31,103.3858,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.02776780695279424
2013-11-01,103.3966,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.010446308874145771
2013-11-05,103.4962,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0963281191064258
2013-11-06,103.5239,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.02676426767358464
2013-11-07,103.5073,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.01603494458767285
2013-11-08,103.5326,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.024442720465134293
2013-11-11,103.5975,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.06268556956938731
2013-11-12,103.6068,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.008977050604519476
2013-11-13,103.6314,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.023743615283922104
2013-11-14,103.6701,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03734389383913683
2013-11-18,103.396,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.26439638815820565
2013-11-19,103.4355,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03820263839993121
2013-11-20,103.4681,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03151722571070881
2013-11-21,103.474,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.00570224059395219
2013-11-22,103.5041,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.029089433094298123
2013-11-25,103.6001,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.09274994903583078
2013-11-26,103.6402,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03870652634505589
2013-11-27,103.7259,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08268992147835164
2013-11-28,103.7346,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.008387490491768013
2013-11-29,103.3436,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.37692341803025053
2013-12-02,103.4284,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08205636343228129
2013-12-03,103.4693,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.039544264438018395
2013-12-04,103.4962,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.025998049663034095
2013-12-05,103.5545,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.056330570591001106
2013-12-06,103.5593,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.004635240380657102
2013-12-09,103.618,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05668249978514339
